shipment_id,order_id,origem,destino,transportadora,data_envio,data_entrega,prazo_dias,custo,status
354,354,SP,BA,Trans E,2024-07-30,2024-08-05,3,134.04,em trânsito
355,355,RS,SP,Trans A,2024-04-05,2024-04-13,4,314.29,atraso
356,356,MG,GO,Trans C,2024-02-06,2024-02-14,7,248.58,entregue
357,357,MG,SP,Trans A,2024-01-10,2024-01-11,1,417.67,entregue
358,358,SC,RS,Trans E,2024-02-08,2024-02-13,4,138.71,entregue
359,359,PR,RS,Trans E,2024-02-11,2024-02-15,3,390.51,entregue
360,360,RS,DF,Trans C,2024-03-27,2024-04-02,5,303.58,entregue
361,361,SC,GO,Trans E,2024-05-01,2024-05-08,3,219.12,atraso
362,362,GO,MG,Trans A,2024-05-29,2024-06-03,4,446.28,entregue
363,363,BA,SP,Trans A,2024-05-01,2024-05-07,5,408.82,entregue
364,364,RJ,PE,Trans E,2024-02-28,2024-03-09,5,151.62,atraso
365,365,RS,RJ,Trans E,2024-08-03,2024-08-11,7,181.72,entregue
366,366,MG,BA,Trans E,2024-01-29,2024-02-04,6,211.75,entregue
367,367,DF,RS,Trans B,2024-06-25,2024-06-30,4,405.49,entregue
368,368,MG,DF,Trans D,2024-08-05,2024-08-14,7,376.43,atraso
369,369,SC,RS,Trans E,2024-05-23,2024-05-26,2,280.92,entregue
370,370,SP,DF,Trans D,2024-02-14,2024-02-18,3,223.78,entregue
371,371,BA,SC,Trans C,2024-07-16,2024-07-26,6,336.23,atraso
372,372,BA,DF,Trans B,2024-03-12,2024-03-13,2,475.42,entregue
373,373,SC,PE,Trans C,2024-03-14,2024-03-26,7,213.16,atraso
374,374,RS,GO,Trans C,2024-08-27,2024-09-04,5,200.87,cancelado
375,375,SC,DF,Trans E,2024-05-19,2024-05-25,6,423.72,entregue
376,376,PR,DF,Trans B,2024-01-11,2024-01-15,3,113.19,entregue
377,377,GO,RS,Trans D,2024-03-06,2024-03-15,6,164.87,atraso
378,378,SP,GO,Trans E,2024-08-26,2024-08-29,3,137.65,entregue
379,379,GO,RS,Trans E,2024-05-30,2024-06-04,6,361.33,entregue
380,380,PR,DF,Trans E,2024-06-12,2024-06-13,2,253.59,entregue
381,381,PR,DF,Trans D,2024-06-23,2024-06-26,1,485.1,atraso
382,382,MG,RJ,Trans B,2024-06-16,2024-06-22,4,353.23,cancelado
383,383,GO,RJ,Trans C,2024-03-14,2024-03-16,3,353.97,entregue
384,384,PE,SC,Trans B,2024-07-08,2024-07-15,5,463.56,atraso
385,385,PE,GO,Trans B,2024-08-13,2024-08-19,4,498.81,atraso
386,386,RJ,PR,Trans D,2024-05-06,2024-05-14,7,484.1,entregue
387,387,SC,RS,Trans C,2024-01-03,2024-01-05,1,125.07,entregue
388,388,RS,GO,Trans C,2024-04-26,2024-05-02,3,453.49,cancelado
389,389,RJ,SC,Trans B,2024-05-09,2024-05-15,7,419.7,entregue
390,390,RS,MG,Trans C,2024-07-06,2024-07-08,2,381.81,entregue
391,391,BA,SC,Trans A,2024-03-27,2024-04-05,6,153.71,atraso
392,392,PE,MG,Trans D,2024-04-19,2024-04-25,7,248.35,entregue
393,393,SC,PE,Trans A,2024-02-05,2024-02-06,2,82.87,entregue
394,394,RJ,SC,Trans D,2024-04-24,2024-04-30,2,206.82,atraso
395,395,RS,RJ,Trans E,2024-03-07,2024-03-09,1,179.25,entregue
396,396,GO,BA,Trans A,2024-03-19,2024-03-24,4,291.06,entregue
397,397,RJ,MG,Trans C,2024-01-31,2024-02-06,6,234.37,entregue
398,398,BA,DF,Trans B,2024-02-04,2024-02-06,2,394.05,entregue
399,399,SC,RJ,Trans E,2024-04-16,2024-04-24,3,398.09,atraso
400,400,DF,PR,Trans B,2024-03-04,2024-03-12,7,446.72,entregue
401,401,MG,PE,Trans A,2024-04-24,2024-04-29,5,112.8,entregue
402,402,SC,PE,Trans E,2024-01-16,2024-01-20,1,320.53,atraso
403,403,BA,PE,Trans B,2024-03-24,2024-03-31,2,128.82,atraso
404,404,RS,PE,Trans B,2024-05-29,2024-06-05,6,267.1,entregue
405,405,SP,SC,Trans A,2024-02-03,2024-02-07,4,316.84,entregue
406,406,GO,SC,Trans E,2024-06-21,2024-06-27,4,246.3,atraso
407,407,BA,RJ,Trans A,2024-02-25,2024-03-01,6,257.95,entregue
408,408,SC,PE,Trans A,2024-01-16,2024-01-22,5,93.33,cancelado
409,409,GO,SP,Trans D,2024-07-15,2024-07-18,2,490.9,entregue
410,410,BA,RS,Trans D,2024-08-16,2024-08-19,3,237.77,entregue
411,411,PR,PE,Trans E,2024-06-16,2024-06-20,2,154.96,atraso
412,412,PE,PR,Trans E,2024-05-15,2024-05-18,4,430.63,entregue
413,413,GO,DF,Trans A,2024-04-28,2024-05-02,3,258.13,entregue
414,414,SC,PE,Trans D,2024-02-28,2024-03-06,7,145.15,entregue
415,415,RS,SP,Trans B,2024-07-14,2024-07-21,6,256.08,entregue
416,416,PR,MG,Trans A,2024-02-22,2024-02-25,2,94.1,entregue
417,417,GO,MG,Trans E,2024-06-29,2024-07-08,6,391.03,atraso
418,418,RJ,MG,Trans D,2024-02-29,2024-03-03,4,138.86,entregue
419,419,SP,DF,Trans C,2024-07-27,2024-08-01,2,322.54,cancelado
420,420,RJ,PE,Trans C,2024-03-18,2024-03-23,2,253.7,atraso
421,421,SC,RJ,Trans C,2024-05-22,2024-05-26,1,342.92,em trânsito
422,422,PR,SC,Trans D,2024-05-06,2024-05-11,5,475.47,entregue
423,423,RJ,PE,Trans D,2024-05-14,2024-05-21,7,251.47,entregue
424,424,SP,GO,Trans C,2024-02-17,2024-02-26,4,181.21,atraso
425,425,SC,RJ,Trans B,2024-08-07,2024-08-15,3,464.19,atraso
426,426,PE,DF,Trans E,2024-04-16,2024-04-19,4,243.14,entregue
427,427,RJ,PE,Trans C,2024-03-25,2024-03-27,2,435.8,entregue
428,428,BA,PE,Trans A,2024-07-04,2024-07-11,5,192.75,atraso
429,429,RJ,PE,Trans E,2024-01-11,2024-01-19,5,417.95,atraso
430,430,RJ,BA,Trans E,2024-06-20,2024-06-26,6,167.73,entregue
431,431,SP,BA,Trans C,2024-08-20,2024-08-22,3,484.07,entregue
432,432,PE,PR,Trans A,2024-07-12,2024-07-17,6,372.16,entregue
433,433,RS,PR,Trans B,2024-08-22,2024-08-26,4,405.72,entregue
434,434,RJ,GO,Trans D,2024-05-16,2024-05-20,4,189.86,entregue
435,435,PE,RJ,Trans E,2024-04-29,2024-05-04,4,277.19,entregue
436,436,GO,RS,Trans C,2024-04-04,2024-04-05,2,316.26,entregue
437,437,PE,SC,Trans B,2024-02-07,2024-02-14,6,472.6,entregue
438,438,PE,GO,Trans E,2024-04-16,2024-04-21,6,218.54,entregue
439,439,SP,SC,Trans D,2024-08-01,2024-08-07,5,354.94,entregue
440,440,RJ,BA,Trans C,2024-07-14,2024-07-22,3,273.55,atraso
441,441,RJ,BA,Trans C,2024-02-05,2024-02-12,2,157.3,atraso
442,442,SC,GO,Trans E,2024-01-16,2024-01-21,6,476.98,entregue
443,443,RS,SC,Trans A,2024-01-02,2024-01-10,7,177.2,entregue
444,444,MG,SP,Trans B,2024-02-25,2024-02-26,1,105.39,entregue
445,445,BA,MG,Trans E,2024-06-17,2024-06-20,4,303.53,entregue
446,446,MG,BA,Trans D,2024-01-05,2024-01-06,1,305.01,entregue
447,447,RS,BA,Trans C,2024-05-08,2024-05-14,1,418.59,atraso
448,448,PE,DF,Trans B,2024-08-23,2024-08-23,1,181.21,entregue
449,449,PE,GO,Trans E,2024-03-05,2024-03-14,5,413.87,atraso
450,450,GO,BA,Trans A,2024-04-13,2024-04-15,3,495.9,entregue
451,451,RS,RJ,Trans B,2024-06-24,2024-06-29,3,354.57,atraso
452,452,PR,GO,Trans A,2024-04-13,2024-04-15,1,279.92,entregue
453,453,GO,RJ,Trans A,2024-02-13,2024-02-19,6,350.86,entregue
454,454,PE,PR,Trans C,2024-08-07,2024-08-15,5,176.5,em trânsito
455,455,RS,PR,Trans E,2024-03-10,2024-03-13,4,367.46,entregue
456,456,PE,PR,Trans C,2024-05-24,2024-05-28,5,470.08,entregue
457,457,RS,PE,Trans C,2024-02-23,2024-02-25,1,424.78,entregue
458,458,RJ,DF,Trans A,2024-02-11,2024-02-15,3,430.55,entregue
459,459,MG,SP,Trans D,2024-08-17,2024-08-23,6,397.36,entregue
460,460,GO,MG,Trans B,2024-06-25,2024-07-06,7,102.55,atraso
461,461,RS,DF,Trans D,2024-08-02,2024-08-05,2,402.98,entregue
462,462,MG,PR,Trans E,2024-07-17,2024-07-22,4,194.8,entregue
463,463,RS,PE,Trans D,2024-02-28,2024-03-03,4,261.38,entregue
464,464,DF,MG,Trans E,2024-04-07,2024-04-14,6,204.06,entregue
465,465,RJ,PE,Trans B,2024-01-19,2024-01-24,6,239.6,entregue
466,466,RS,RJ,Trans B,2024-04-09,2024-04-14,6,118.44,entregue
467,467,RJ,DF,Trans C,2024-04-02,2024-04-08,4,135.65,atraso
468,468,SP,PR,Trans B,2024-04-24,2024-04-29,4,251.38,entregue
469,469,PR,PE,Trans A,2024-03-31,2024-04-02,1,331.18,entregue
470,470,RS,DF,Trans C,2024-04-08,2024-04-15,7,242.88,entregue
471,471,DF,BA,Trans A,2024-08-18,2024-08-23,6,320.22,entregue
472,472,RJ,PR,Trans B,2024-04-07,2024-04-13,6,206.48,entregue
473,473,RJ,RS,Trans D,2024-01-17,2024-01-19,2,256.86,entregue
474,474,SC,DF,Trans D,2024-01-20,2024-01-26,7,382.78,entregue
475,475,BA,RS,Trans D,2024-06-06,2024-06-10,5,136.91,entregue
476,476,SP,MG,Trans A,2024-03-26,2024-04-04,4,417.71,atraso
477,477,RJ,PE,Trans C,2024-03-26,2024-03-31,4,489.17,entregue
478,478,DF,GO,Trans B,2024-03-23,2024-03-27,3,164.36,entregue
479,479,DF,PR,Trans C,2024-04-11,2024-04-15,2,486.46,cancelado
480,480,DF,PR,Trans B,2024-04-06,2024-04-09,3,233.31,entregue
481,481,PE,SP,Trans E,2024-05-31,2024-06-03,2,480.26,em trânsito
482,482,GO,DF,Trans D,2024-02-23,2024-02-29,6,429.14,entregue
483,483,DF,SP,Trans A,2024-08-05,2024-08-17,7,362.65,atraso
484,484,PE,BA,Trans B,2024-03-18,2024-03-25,6,144.74,entregue
485,485,PE,RS,Trans D,2024-04-06,2024-04-14,7,281.28,entregue
486,486,GO,RS,Trans D,2024-05-09,2024-05-17,5,308.33,cancelado
487,487,DF,BA,Trans C,2024-08-17,2024-08-25,6,125.94,atraso
488,488,DF,PR,Trans B,2024-06-19,2024-06-26,6,337.32,entregue
489,489,PR,DF,Trans E,2024-06-22,2024-06-28,6,485.6,entregue
490,490,MG,SC,Trans D,2024-01-03,2024-01-03,1,294.48,entregue
491,491,SC,SP,Trans E,2024-05-28,2024-06-01,5,267.23,entregue
492,492,SP,BA,Trans D,2024-07-16,2024-07-21,4,290.2,entregue
493,493,PR,PE,Trans C,2024-05-03,2024-05-04,1,466.63,entregue
494,494,PR,RS,Trans A,2024-07-31,2024-08-02,1,210.99,cancelado
495,495,PR,MG,Trans D,2024-02-22,2024-02-29,7,279.99,entregue
496,496,PE,PR,Trans D,2024-06-27,2024-07-02,6,206.11,entregue
497,497,MG,PR,Trans A,2024-08-05,2024-08-05,1,364.4,entregue
498,498,BA,RJ,Trans B,2024-03-03,2024-03-10,6,147.26,entregue
499,499,RS,SP,Trans E,2024-04-28,2024-05-02,4,344.5,entregue
500,500,MG,SP,Trans B,2024-06-17,2024-06-22,6,389.7,entregue
501,501,SC,BA,Trans B,2024-05-31,2024-06-03,4,375.99,entregue
502,502,MG,RJ,Trans B,2024-07-11,2024-07-16,3,322.49,atraso
503,503,RS,BA,Trans E,2024-04-03,2024-04-05,2,127.86,entregue
504,504,RS,RJ,Trans D,2024-06-12,2024-06-17,5,336.75,entregue
505,505,RJ,PR,Trans E,2024-03-30,2024-03-31,1,339.29,entregue
506,506,RS,PE,Trans C,2024-05-31,2024-06-04,5,211.54,entregue
507,507,GO,PR,Trans B,2024-01-30,2024-02-03,3,139.37,entregue
508,508,RJ,SC,Trans D,2024-06-01,2024-06-05,4,257.68,entregue
509,509,GO,DF,Trans D,2024-05-17,2024-05-24,6,470.89,entregue
510,510,DF,RS,Trans B,2024-02-12,2024-02-16,5,158.58,entregue
511,511,PE,PR,Trans D,2024-01-14,2024-01-21,5,283.54,atraso
512,512,PR,BA,Trans B,2024-04-08,2024-04-18,7,251.84,cancelado
513,513,DF,RS,Trans D,2024-06-30,2024-07-09,4,150.25,atraso
514,514,BA,PE,Trans E,2024-07-22,2024-07-27,1,93.73,atraso
515,515,BA,RS,Trans B,2024-03-14,2024-03-19,5,317.57,entregue
516,516,DF,RJ,Trans D,2024-05-10,2024-05-14,5,192.51,entregue
517,517,GO,SC,Trans E,2024-04-03,2024-04-09,7,399.2,entregue
518,518,DF,SC,Trans D,2024-02-25,2024-03-02,5,205.04,em trânsito
519,519,RS,SP,Trans A,2024-03-08,2024-03-11,4,264.41,entregue
520,520,PE,MG,Trans A,2024-07-26,2024-08-03,7,326.93,entregue
521,521,MG,PE,Trans C,2024-06-30,2024-07-07,7,149.71,entregue
522,522,SC,DF,Trans B,2024-02-22,2024-03-02,7,319.43,atraso
523,523,PR,RS,Trans E,2024-06-01,2024-06-04,3,491.18,entregue
524,524,BA,SC,Trans C,2024-05-26,2024-05-30,3,493.91,entregue
525,525,RJ,SP,Trans A,2024-07-11,2024-07-15,2,496.84,atraso
526,526,BA,PE,Trans B,2024-08-09,2024-08-14,6,378.79,entregue
527,527,GO,RS,Trans B,2024-08-03,2024-08-10,7,139.71,entregue
528,528,SC,PR,Trans C,2024-04-16,2024-04-21,6,346.12,entregue
529,529,SC,DF,Trans A,2024-05-11,2024-05-19,4,270.97,atraso
530,530,RJ,DF,Trans D,2024-05-28,2024-06-01,3,119.12,entregue
531,531,DF,MG,Trans D,2024-06-19,2024-06-24,6,414.18,entregue
532,532,RS,PE,Trans D,2024-04-19,2024-04-26,2,192.79,atraso
533,533,PR,GO,Trans C,2024-05-20,2024-05-24,3,438.02,entregue
534,534,PR,RS,Trans C,2024-07-14,2024-07-19,6,343.0,entregue
535,535,DF,MG,Trans D,2024-02-01,2024-02-03,1,271.74,cancelado
536,536,SC,SP,Trans D,2024-06-25,2024-06-30,2,146.77,cancelado
537,537,PE,SP,Trans C,2024-06-16,2024-06-16,1,236.17,entregue
538,538,SC,BA,Trans B,2024-04-11,2024-04-13,1,373.77,entregue
539,539,RJ,BA,Trans B,2024-06-16,2024-06-19,4,80.46,entregue
540,540,DF,BA,Trans D,2024-02-03,2024-02-05,1,365.59,entregue
541,541,PE,RS,Trans A,2024-06-27,2024-06-27,1,495.03,entregue
542,542,DF,RS,Trans D,2024-02-03,2024-02-08,6,240.89,entregue
543,543,RJ,SP,Trans A,2024-03-21,2024-03-22,1,137.59,entregue
544,544,BA,PE,Trans B,2024-06-22,2024-06-29,6,316.58,entregue
545,545,PR,DF,Trans E,2024-02-12,2024-02-19,6,169.48,entregue
546,546,PR,RJ,Trans B,2024-06-06,2024-06-09,4,116.41,entregue
547,547,PR,MG,Trans A,2024-07-11,2024-07-14,2,241.29,entregue
548,548,PR,MG,Trans D,2024-07-21,2024-07-24,3,350.74,entregue
549,549,BA,PR,Trans B,2024-06-02,2024-06-08,5,199.67,entregue
550,550,BA,PE,Trans A,2024-08-04,2024-08-11,7,166.29,entregue
551,551,RJ,BA,Trans E,2024-02-18,2024-02-27,5,351.39,atraso
552,552,PE,RJ,Trans B,2024-04-08,2024-04-12,4,347.99,entregue
553,553,MG,DF,Trans A,2024-08-15,2024-08-22,5,135.43,cancelado
554,554,RS,SP,Trans E,2024-04-03,2024-04-06,4,400.34,entregue
555,555,SP,BA,Trans A,2024-05-30,2024-05-31,1,170.61,entregue
556,556,BA,PE,Trans A,2024-04-11,2024-04-19,7,379.3,entregue
557,557,GO,PR,Trans D,2024-06-28,2024-07-03,4,305.36,entregue
558,558,DF,MG,Trans E,2024-03-12,2024-03-13,2,294.75,entregue
559,559,BA,MG,Trans B,2024-02-09,2024-02-16,7,326.3,entregue
560,560,BA,MG,Trans A,2024-06-27,2024-06-29,3,104.32,entregue
561,561,SP,PR,Trans A,2024-01-30,2024-02-04,4,103.11,entregue
562,562,DF,MG,Trans B,2024-01-04,2024-01-07,1,148.81,atraso
563,563,DF,RS,Trans C,2024-05-12,2024-05-21,5,150.12,atraso
564,564,BA,DF,Trans B,2024-07-18,2024-07-26,6,404.0,atraso
565,565,RS,PR,Trans A,2024-07-25,2024-07-29,3,106.83,entregue
566,566,PE,MG,Trans E,2024-01-20,2024-01-27,6,231.25,entregue
567,567,SC,PE,Trans D,2024-05-25,2024-05-31,7,187.15,entregue
568,568,SP,RJ,Trans A,2024-06-21,2024-06-29,5,391.13,atraso
569,569,PR,RS,Trans A,2024-08-07,2024-08-11,1,99.31,atraso
570,570,MG,RS,Trans C,2024-08-23,2024-08-26,4,312.2,entregue
571,571,RJ,PR,Trans D,2024-03-23,2024-03-26,2,214.37,entregue
572,572,MG,DF,Trans A,2024-04-05,2024-04-11,5,458.82,entregue
573,573,PE,DF,Trans B,2024-07-24,2024-07-25,2,480.71,entregue
574,574,PE,BA,Trans A,2024-08-09,2024-08-13,4,217.47,entregue
575,575,RS,PE,Trans E,2024-01-03,2024-01-07,4,316.8,entregue
576,576,RS,GO,Trans C,2024-06-08,2024-06-14,6,328.51,entregue
577,577,GO,PE,Trans D,2024-07-17,2024-07-25,7,399.4,entregue
578,578,PE,SP,Trans B,2024-01-02,2024-01-05,2,307.45,em trânsito
579,579,MG,SC,Trans A,2024-01-01,2024-01-09,3,436.58,atraso
580,580,RJ,BA,Trans C,2024-02-22,2024-02-22,1,256.32,entregue
581,581,MG,GO,Trans A,2024-07-01,2024-07-02,2,466.94,entregue
582,582,BA,SP,Trans E,2024-06-28,2024-07-07,4,489.31,atraso
583,583,RJ,RS,Trans A,2024-01-25,2024-01-31,5,424.38,entregue
584,584,RJ,PR,Trans A,2024-05-25,2024-05-31,5,484.97,entregue
585,585,RJ,SC,Trans B,2024-03-07,2024-03-15,3,374.3,atraso
586,586,DF,RS,Trans C,2024-04-25,2024-04-27,3,476.29,entregue
587,587,BA,SP,Trans B,2024-07-16,2024-07-22,7,124.38,entregue
588,588,GO,PR,Trans D,2024-03-21,2024-03-26,4,230.48,entregue
589,589,RS,BA,Trans B,2024-03-19,2024-03-22,4,117.98,entregue
590,590,PE,DF,Trans C,2024-06-29,2024-07-05,7,170.31,entregue
591,591,RS,GO,Trans C,2024-01-24,2024-01-30,2,246.42,atraso
592,592,DF,PE,Trans A,2024-03-17,2024-03-22,6,93.05,entregue
593,593,BA,SC,Trans D,2024-04-25,2024-05-03,7,184.94,entregue
594,594,RS,PE,Trans D,2024-07-24,2024-07-27,1,85.02,atraso
595,595,SC,PE,Trans B,2024-02-20,2024-02-26,2,368.24,atraso
596,596,PE,DF,Trans A,2024-05-30,2024-06-03,5,89.16,entregue
597,597,GO,RS,Trans A,2024-08-19,2024-08-20,2,118.63,entregue
598,598,PE,SC,Trans C,2024-01-11,2024-01-13,1,468.14,em trânsito
599,599,PR,RJ,Trans D,2024-07-04,2024-07-10,7,240.75,entregue
600,600,PR,MG,Trans D,2024-03-31,2024-04-01,2,195.49,entregue
601,601,PE,MG,Trans D,2024-01-09,2024-01-12,2,183.23,entregue
602,602,SP,PR,Trans C,2024-04-15,2024-04-24,4,105.61,atraso
603,603,SC,SP,Trans C,2024-02-05,2024-02-10,4,451.55,entregue
604,604,PR,SP,Trans E,2024-06-10,2024-06-15,2,495.55,em trânsito
605,605,GO,MG,Trans C,2024-05-19,2024-05-27,4,463.32,atraso
606,606,RS,SP,Trans E,2024-04-09,2024-04-11,3,213.93,entregue
607,607,SC,SP,Trans B,2024-08-17,2024-08-22,1,104.61,atraso
608,608,BA,RS,Trans D,2024-04-01,2024-04-09,5,489.07,atraso
609,609,MG,SC,Trans A,2024-06-17,2024-06-20,2,422.84,entregue
610,610,MG,GO,Trans A,2024-02-26,2024-03-04,7,229.02,entregue
611,611,MG,PR,Trans B,2024-03-01,2024-03-04,2,373.0,entregue
612,612,PR,RS,Trans E,2024-06-29,2024-07-03,1,316.51,atraso
613,613,BA,SC,Trans B,2024-07-26,2024-08-07,7,307.69,atraso
614,614,GO,RJ,Trans B,2024-01-10,2024-01-13,4,332.7,entregue
615,615,RJ,SP,Trans A,2024-05-02,2024-05-08,5,164.62,entregue
616,616,SC,MG,Trans B,2024-07-02,2024-07-05,3,105.01,entregue
617,617,RJ,RS,Trans B,2024-06-29,2024-07-05,5,483.43,cancelado
618,618,PE,PR,Trans C,2024-06-18,2024-06-23,6,221.36,entregue
619,619,SC,MG,Trans C,2024-02-10,2024-02-17,2,412.57,atraso
620,620,GO,MG,Trans D,2024-03-22,2024-03-29,6,371.3,entregue
621,621,DF,BA,Trans E,2024-04-01,2024-04-09,7,422.07,entregue
622,622,BA,DF,Trans D,2024-07-06,2024-07-08,3,154.64,entregue
623,623,DF,BA,Trans A,2024-05-26,2024-06-02,6,93.6,entregue
624,624,GO,PE,Trans E,2024-08-23,2024-08-29,3,348.65,atraso
625,625,MG,RJ,Trans A,2024-02-06,2024-02-09,4,179.96,entregue
626,626,DF,SC,Trans C,2024-06-11,2024-06-15,2,425.1,atraso
627,627,RS,RJ,Trans C,2024-01-03,2024-01-06,4,371.13,entregue
628,628,PR,BA,Trans C,2024-07-20,2024-07-22,3,100.22,entregue
629,629,BA,MG,Trans D,2024-04-17,2024-04-25,6,450.34,cancelado
630,630,PE,RJ,Trans C,2024-04-06,2024-04-11,5,411.27,entregue
631,631,PE,SC,Trans E,2024-07-13,2024-07-18,6,269.54,entregue
632,632,SP,SC,Trans A,2024-01-06,2024-01-08,3,111.16,entregue
633,633,SC,MG,Trans B,2024-02-11,2024-02-17,4,221.94,atraso
634,634,SP,RS,Trans E,2024-06-29,2024-07-04,4,149.3,entregue
635,635,SC,PE,Trans D,2024-01-14,2024-01-15,2,489.25,entregue
636,636,SC,RS,Trans D,2024-05-21,2024-05-31,6,357.45,atraso
637,637,BA,PE,Trans C,2024-01-25,2024-01-28,2,310.86,entregue
638,638,MG,RS,Trans D,2024-01-14,2024-01-16,2,116.8,entregue
639,639,PR,PE,Trans E,2024-02-21,2024-02-24,4,151.75,entregue
640,640,SP,DF,Trans C,2024-05-01,2024-05-06,1,409.65,atraso
641,641,MG,RS,Trans D,2024-08-17,2024-08-20,4,349.58,entregue
642,642,MG,PE,Trans D,2024-04-04,2024-04-10,2,158.36,atraso
643,643,GO,PE,Trans A,2024-04-22,2024-04-24,3,431.57,entregue
644,644,BA,MG,Trans E,2024-02-08,2024-02-11,1,116.0,atraso
645,645,SP,PR,Trans C,2024-05-18,2024-05-26,7,175.56,entregue
646,646,PE,PR,Trans A,2024-04-09,2024-04-21,7,485.56,atraso
647,647,DF,SP,Trans D,2024-08-13,2024-08-18,5,113.16,entregue
648,648,PE,GO,Trans A,2024-05-26,2024-06-03,5,130.52,em trânsito
649,649,MG,SP,Trans D,2024-02-12,2024-02-15,2,97.92,em trânsito
650,650,PR,MG,Trans A,2024-04-21,2024-04-28,6,142.11,entregue
651,651,BA,RJ,Trans E,2024-03-22,2024-03-26,3,243.0,em trânsito
652,652,PE,BA,Trans D,2024-03-24,2024-04-03,5,465.21,atraso
653,653,MG,BA,Trans A,2024-06-28,2024-07-06,7,408.31,entregue
654,654,RJ,BA,Trans A,2024-02-08,2024-02-13,4,324.72,entregue
655,655,PE,SP,Trans A,2024-05-24,2024-05-29,1,444.34,atraso
656,656,SP,MG,Trans C,2024-03-08,2024-03-12,4,320.25,entregue
657,657,PE,PR,Trans D,2024-02-14,2024-02-14,1,339.66,entregue
658,658,DF,RJ,Trans D,2024-04-11,2024-04-16,1,370.02,atraso
659,659,PR,RJ,Trans A,2024-05-01,2024-05-09,6,221.9,em trânsito
660,660,PE,GO,Trans C,2024-03-12,2024-03-17,3,488.45,atraso
661,661,RS,PE,Trans B,2024-03-17,2024-03-21,2,193.16,cancelado
662,662,BA,GO,Trans D,2024-06-14,2024-06-19,5,168.78,entregue
663,663,PR,RS,Trans D,2024-05-04,2024-05-14,6,424.83,atraso
664,664,BA,SC,Trans E,2024-02-10,2024-02-18,7,292.85,entregue
665,665,BA,MG,Trans B,2024-08-05,2024-08-13,7,92.16,entregue
666,666,RS,MG,Trans B,2024-02-21,2024-03-02,7,93.89,atraso
667,667,RS,SP,Trans A,2024-06-29,2024-07-02,3,425.87,entregue
668,668,SC,PR,Trans E,2024-06-11,2024-06-18,4,181.61,em trânsito
669,669,DF,RJ,Trans D,2024-04-24,2024-04-29,5,326.49,entregue
670,670,SC,GO,Trans C,2024-02-11,2024-02-18,3,394.56,atraso
671,671,DF,BA,Trans A,2024-01-08,2024-01-10,3,438.6,entregue
672,672,RS,DF,Trans B,2024-02-26,2024-03-05,7,166.83,entregue
673,673,MG,BA,Trans D,2024-01-06,2024-01-13,5,279.12,atraso
674,674,RS,DF,Trans B,2024-02-14,2024-02-19,6,173.98,entregue
675,675,RS,MG,Trans E,2024-03-19,2024-03-30,7,258.0,atraso
676,676,PE,BA,Trans D,2024-03-30,2024-04-05,7,276.01,entregue
677,677,SC,GO,Trans E,2024-06-08,2024-06-14,7,83.09,entregue
678,678,GO,SP,Trans C,2024-06-14,2024-06-19,5,205.36,entregue
679,679,MG,RJ,Trans A,2024-01-17,2024-01-21,4,349.05,entregue
680,680,MG,PE,Trans C,2024-06-16,2024-06-23,3,159.11,atraso
681,681,PE,MG,Trans E,2024-03-02,2024-03-14,7,357.42,atraso
682,682,RS,DF,Trans B,2024-01-07,2024-01-13,6,188.96,entregue
683,683,PE,PR,Trans D,2024-04-09,2024-04-16,4,224.13,atraso
684,684,PE,MG,Trans B,2024-05-16,2024-05-22,6,460.74,entregue
685,685,SP,GO,Trans C,2024-03-17,2024-03-25,5,203.39,atraso
686,686,DF,RS,Trans D,2024-07-08,2024-07-11,2,400.43,entregue
687,687,SC,RS,Trans B,2024-08-18,2024-08-23,6,173.35,entregue
688,688,MG,PE,Trans B,2024-08-11,2024-08-17,6,236.11,entregue
689,689,PR,RS,Trans E,2024-04-28,2024-05-06,3,102.54,atraso
690,690,SP,PR,Trans E,2024-06-07,2024-06-11,5,290.2,entregue
691,691,RJ,SC,Trans D,2024-03-17,2024-03-21,5,137.69,entregue
692,692,PE,SP,Trans B,2024-04-14,2024-04-19,3,212.88,em trânsito
693,693,PE,DF,Trans B,2024-01-21,2024-01-29,7,494.39,entregue
694,694,RS,SP,Trans C,2024-01-15,2024-01-21,6,167.94,entregue
695,695,BA,SC,Trans B,2024-07-14,2024-07-18,5,134.35,entregue
696,696,DF,MG,Trans D,2024-04-19,2024-04-25,6,240.99,entregue
697,697,MG,BA,Trans A,2024-02-21,2024-02-28,5,454.64,atraso
698,698,RS,PR,Trans E,2024-01-05,2024-01-08,2,388.11,entregue
699,699,MG,RS,Trans B,2024-08-12,2024-08-17,6,123.14,entregue
700,700,PR,RS,Trans E,2024-03-19,2024-03-23,5,205.24,entregue
701,701,SC,RS,Trans C,2024-07-05,2024-07-10,4,221.89,entregue
702,702,MG,SP,Trans B,2024-08-18,2024-08-20,3,149.25,entregue
703,703,SP,MG,Trans D,2024-02-28,2024-02-28,1,168.7,entregue
704,704,MG,RJ,Trans A,2024-05-09,2024-05-14,5,378.67,entregue
705,705,SC,DF,Trans A,2024-08-12,2024-08-17,4,341.72,entregue
706,706,RJ,SC,Trans E,2024-06-18,2024-06-18,1,100.26,entregue
707,707,MG,DF,Trans A,2024-04-23,2024-04-28,4,186.15,entregue
708,708,PR,SP,Trans B,2024-06-26,2024-06-27,2,206.47,entregue
